Algorithm: Kruskal's MST
91233 5896 284816
82579 327 284818
48828 45536 284821
43108 97657 284827
17864 86840 284829
35419 73890 284836
97507 71945 284837
83354 68758 284853
53648 36943 284865
83328 18255 284868
14237 7973 284870
20964 27488 284870
25613 37132 284898
78509 55540 284899
77320 42906 284903
94585 66248 284906
746 52417 284917
28640 99444 284929
41735 41061 284929
2376 83728 284946
11210 38274 284964
91266 24371 284965
75941 73137 284966
24204 74614 284989
28157 89625 284992
11512 97569 284993
58888 21651 285003
45940 91734 285007
31322 31100 285008
33704 30077 285011
94617 9679 285016
47862 64659 285021
89452 87294 285023
35799 22244 285023
88722 26757 285025
68801 42241 285065
39429 90607 285066
63626 27522 285069
91494 96087 285075
66379 17429 285075
8106 25883 285081
20244 7915 285081
32760 77570 285084
9455 74958 285089
47628 60926 285092
68814 71059 285107
30123 6254 285111
64349 39495 285115
31918 21246 285116
21818 90883 285117
95010 88154 285136
61476 12766 285141
98699 86589 285143
30154 28146 285158
89708 39130 285165
1334 27386 285171
75132 51777 285172
14660 77607 285173
13773 92476 285177
77668 14671 285178
90947 83319 285190
93528 95800 285195
76748 65585 285196
56560 25133 285198
30798 1757 285201
49331 46206 285205
89109 26518 285207
97033 37302 285220
10344 67772 285226
88719 27565 285227
48510 39518 285228
45773 73208 285230
71630 38188 285241
40256 11394 285251
3850 15208 285269
20998 11565 285281
79872 26576 285283
39274 4045 285291
62299 88801 285304
3366 24551 285305
51627 81818 285309
34400 90 285313
44877 94758 285318
96878 28920 285319
47104 57712 285321
88592 84024 285327
49871 19554 285335
55008 61110 285337
11569 5848 285339
73484 45875 285362
45124 73500 285366
61573 92692 285368
71988 96854 285373
33417 55548 285385
79253 35405 285390
89531 74780 285391
80649 3702 285396
5260 46140 285396
36230 94362 285423
35096 17737 285427
14831 42480 285429
42358 11120 285441
60270 62638 285459
14746 29176 285463
89311 45988 285464
22381 14348 285473
21938 66948 285479
12676 33940 285494
39407 64635 285506
50881 82486 285508
57259 35848 285512
84759 62198 285517
22062 5849 285527
71315 24129 285528
55668 52099 285530
53081 12283 285539
64748 53909 285549
43353 41183 285553
44338 40335 285558
71000 13523 285559
32084 97705 285565
36026 20045 285577
47983 60366 285589
87073 27101 285600
33160 41589 285614
95466 5888 285626
8933 99882 285631
60668 85329 285637
67769 70334 285640
20824 54342 285642
86079 60244 285659
99112 30268 285668
81942 15501 285670
18303 68922 285684
70689 30103 285692
8824 5749 285693
45744 15049 285700
74332 75532 285701
81147 28206 285703
33918 7602 285707
5876 41125 285711
21774 28414 285712
22805 37932 285718
2414 29158 285722
96481 80792 285722
62434 598 285727
4708 4428 285728
65769 28788 285731
61701 43634 285758
98540 61108 285781
11724 86910 285791
10171 1992 285805
42005 62875 285806
59036 63850 285810
86609 16806 285816
6266 5774 285818
5111 11891 285820
29101 60185 285825
17279 18855 285825
5133 26787 285829
83446 75368 285831
41391 54199 285836
74537 93594 285838
63226 13154 285842
94867 41701 285855
24012 52428 285866
46659 9130 285866
88534 29017 285867
6401 97494 285871
86954 5430 285883
88900 82524 285896
19681 28660 285898
6421 71926 285907
44624 64165 285936
66864 11464 285946
11323 20551 285946
29206 52673 285947
9941 93497 285956
57290 67577 285963
65724 9188 285970
15514 37230 285981
10598 56433 285984
54083 51667 285988
5527 47644 285996
27201 59710 286011
99238 53470 286015
57470 16513 286016
29053 50784 286019
68636 35689 286019
94608 34926 286020
66964 97444 286021
51220 59002 286039
17389 20579 286042
55573 52342 286044
37507 59512 286046
41325 27668 286048
2679 62338 286052
39905 23018 286061
95436 62381 286065
15795 27149 286068
67552 41172 286069
51921 72701 286072
20585 77004 286074
3968 99363 286079
21285 83320 286090
24462 34966 286096
63073 24233 286097
18107 28097 286114
13424 51469 286120
29836 37919 286127
79787 50848 286128
80583 31925 286134
52545 69923 286137
18055 5159 286152
26108 72642 286158
32510 25363 286174
66156 49488 286181
51491 31918 286199
23042 84369 286205
52467 92832 286217
96112 2302 286218
66527 16672 286245
81700 91819 286247
4342 30962 286250
29639 41259 286254
48809 73075 286257
50876 33437 286261
7026 61745 286278
14644 20483 286285
42755 38339 286285
2624 82202 286289
44425 34396 286289
10041 25875 286299
18727 19704 286311
45123 53861 286315
47194 24702 286316
87867 88310 286332
84944 27459 286335
9290 7678 286364
39565 66249 286379
50343 98661 286387
33345 51700 286392
36612 40428 286393
30561 41423 286422
88729 83618 286447
46501 97188 286451
35093 80043 286454
41805 91714 286488
68445 89155 286496
54430 47921 286500
62167 33099 286504
3228 53279 286504
38218 51995 286505
73044 44436 286516
95051 87261 286536
81870 24754 286545
44030 64512 286556
51558 34192 286560
25658 41347 286565
10953 2582 286567
55419 18204 286567
50735 72015 286580
61559 94476 286580
78269 78584 286589
44027 34135 286598
33857 39173 286599
71464 43979 286604
63972 64321 286614
80407 95468 286621
51332 27485 286634
2678 56690 286639
79997 32368 286639
42340 43894 286643
42193 39445 286652
80038 65255 286660
60186 77064 286660
86202 56478 286661
14302 39596 286673
52955 11025 286678
41325 12234 286696
78526 89662 286702
75865 99549 286712
79750 18569 286714
8146 96768 286718
22882 70865 286721
82061 73483 286722
71144 3165 286724
99818 13881 286726
85256 9571 286727
56084 78195 286729
24928 29959 286734
39331 77938 286748
45080 53809 286749
90300 11499 286755
38461 40529 286758
86585 92219 286766
69938 54522 286771
55201 67647 286772
62112 93579 286775
17055 5660 286775
63167 38735 286780
61663 30506 286795
57249 61862 286802
45619 87939 286810
90973 34298 286811
45612 31606 286815
29298 65269 286819
70584 17279 286826
62876 13725 286830
3337 24240 286833
59261 31966 286834
69839 61582 286839
18964 34705 286842
93991 63961 286849
39624 38784 286851
9452 89226 286856
58556 34888 286858
39869 15322 286861
9207 56264 286862
63332 6271 286865
49762 68225 286883
66871 73054 286886
57826 2345 286891
87415 24327 286904
74946 86147 286906
2941 1519 286912
7024 14486 286914
54190 36809 286916
31489 96284 286923
21143 85188 286927
15554 25110 286936
58095 56718 286943
69948 73910 286945
1958 61600 286953
75809 16520 286954
18253 36856 286960
51218 30136 286961
52555 11907 286962
89585 97895 286966
31670 18680 286971
42660 12319 286978
6223 66220 286995
2922 63083 287003
66112 84428 287005
63946 84673 287005
16871 80206 287012
12108 91830 287015
40485 45379 287017
492 84220 287026
44006 91664 287037
99137 87927 287038
99545 32090 287043
87910 81571 287058
5593 94659 287060
75109 24749 287062
91165 514 287070
74630 36014 287082
31389 33931 287090
94486 5015 287091
36599 95938 287097
25922 22612 287104
19568 35581 287105
99086 26207 287119
43834 70094 287121
14990 67654 287125
83905 97242 287130
13568 60536 287135
25840 19731 287137
43481 48825 287138
38637 55520 287140
22815 34937 287144
63044 72709 287153
24664 62936 287158
88179 78099 287187
24731 55307 287192
70755 33878 287194
62255 34200 287209
18079 95413 287211
33449 52276 287216
15009 27012 287217
17943 36512 287229
5947 309 287231
29394 73913 287249
43297 20331 287255
95691 34168 287263
31965 29031 287277
49637 70099 287289
4392 48324 287290
87675 63268 287291
82580 13847 287299
21753 51455 287302
58949 4674 287314
38670 70687 287316
81469 3700 287331
70742 62527 287345
27553 9314 287347
12294 26910 287353
38619 8173 287362
43339 74831 287365
72719 86968 287368
50540 37513 287371
12169 47678 287376
94914 26428 287377
15535 98256 287382
92327 2322 287383
84762 10385 287390
76549 98145 287390
17086 34846 287399
86546 55682 287402
53807 25159 287407
39374 14556 287409
81689 26176 287410
58627 28945 287450
48770 95233 287451
17569 18115 287452
71025 2420 287452
2097 27376 287454
27981 97858 287454
40955 26981 287457
43843 81137 287465
9162 3342 287469
80263 89524 287469
77210 88337 287482
21385 55429 287489
15338 69195 287491
21019 21044 287497
21797 33265 287521
65405 65330 287526
12694 45883 287527
80823 52748 287530
60736 1327 287553
73598 61190 287553
12491 52220 287562
50980 17197 287573
16075 3843 287582
50639 21202 287586
6862 4495 287589
43336 72941 287590
91337 72199 287594
54482 42252 287610
77623 16772 287612
6652 10683 287614
61705 38006 287615
79833 30330 287618
51182 17061 287634
70633 31367 287637
58196 37434 287643
88723 14893 287649
77400 20196 287664
33261 24239 287689
61371 88178 287696
19145 7187 287698
32578 81348 287706
86669 54678 287709
89678 13695 287718
54933 64653 287720
66532 40638 287721
62171 12694 287739
44862 20929 287754
35976 98753 287754
53454 17120 287754
77867 9909 287758
85798 79990 287759
98147 52054 287768
70968 36703 287779
20021 73818 287807
7320 44299 287811
98098 45097 287811
86833 17894 287820
46769 82447 287842
49676 40520 287854
4844 3346 287855
39240 75680 287856
8658 84086 287856
95313 95141 287862
65347 98092 287870
81935 35752 287870
35436 7221 287875
63861 58493 287889
55129 58990 287890
47185 20566 287898
56570 55950 287901
57490 12741 287903
73396 22280 287928
80183 66860 287929
47604 50797 287954
32428 83506 287974
2925 9098 287990
39237 23647 287993
92354 27935 287997
6473 18725 288000
11710 16348 288000
96479 84843 288010
3860 77365 288028
56717 6327 288034
85521 55023 288050
17836 89037 288065
2743 13662 288073
79466 26092 288078
2731 92521 288092
53886 19270 288094
24829 80913 288097
69402 33353 288103
3924 683 288108
62838 58325 288113
36088 34610 288120
31701 29671 288121
41987 62773 288125
95430 36740 288136
10337 59971 288162
41752 56374 288162
32829 38549 288163
34176 18541 288165
29415 74497 288168
67996 9278 288176
34204 73120 288177
11662 89336 288177
53836 95389 288178
42442 94144 288189
42086 6968 288200
57105 5195 288203
93568 94807 288214
93678 98128 288217
47381 31296 288218
35691 10359 288224
72653 43558 288225
46102 82530 288228
15365 81446 288232
31018 73471 288239
16902 28177 288246
47884 83929 288249
29113 16288 288253
82031 46719 288257
90523 63111 288266
98012 11496 288277
37021 902 288300
39690 14317 288307
33639 52635 288318
77620 59654 288336
84249 44454 288339
55590 48035 288356
76650 10862 288362
21345 42454 288409
22382 42592 288429
13162 85646 288434
88614 72595 288437
96977 50510 288438
6816 55310 288442
4118 253 288453
79802 7672 288465
59233 40980 288470
5663 74111 288471
56087 44369 288480
24503 79621 288486
76901 24205 288502
8793 36540 288507
16001 15979 288510
94715 19255 288535
82071 61085 288539
55469 29493 288543
86233 81651 288550
41741 23533 288554
80187 49253 288558
52372 48913 288558
24989 73237 288564
27127 62238 288572
35017 1754 288573
60322 76478 288592
6009 14160 288606
21491 48316 288619
40534 28265 288627
81340 77806 288650
90311 18704 288667
95664 22224 288670
48584 27039 288673
71087 59836 288675
73945 64885 288677
9012 45451 288685
12326 52282 288700
60737 91433 288716
96708 45256 288721
58344 42749 288725
52632 91710 288750
25180 84807 288753
47237 16191 288753
1782 19403 288760
13532 37757 288770
87863 39227 288776
94930 57677 288778
3568 83170 288779
79034 88559 288780
44421 50358 288785
5762 29843 288805
84801 65997 288822
47453 19845 288827
53700 59928 288829
31202 56300 288831
77601 24055 288836
56997 99219 288837
24313 64034 288841
31565 94616 288866
76593 73130 288876
94977 17571 288878
95237 81255 288880
12795 80307 288883
50086 67404 288887
31671 5892 288909
45706 79825 288922
13975 17287 288938
28530 41142 288942
89887 7156 288950
4276 58141 288952
28678 32021 288966
42372 26985 288967
2542 40549 288972
78474 93674 288974
32150 76393 288980
63195 46199 288981
61375 94247 288982
9931 27338 288993
48252 39420 288994
7114 13339 289013
98067 11337 289018
51234 72501 289049
17307 18935 289049
62894 34205 289053
9659 61132 289061
30524 19958 289069
83380 42388 289070
88336 51761 289081
79917 10632 289089
63008 30651 289093
59784 85903 289097
57098 2407 289101
25600 18618 289104
57322 48325 289106
20660 11495 289131
63387 61254 289144
74935 2102 289158
85131 48105 289171
42423 65398 289184
11471 78491 289185
15332 58699 289193
6892 54164 289196
59281 37223 289200
10454 23507 289205
27699 26983 289218
87031 65446 289220
4897 28833 289229
94185 26530 289235
2812 34618 289251
1542 2126 289254
85418 56295 289256
1812 43998 289265
65396 43361 289268
15360 33586 289275
24665 58133 289282
36556 16657 289292
21752 80044 289293
73059 13712 289295
9530 77961 289312
85310 34861 289317
41878 69855 289318
58831 71694 289323
11561 40044 289328
14561 18208 289328
96902 55379 289341
85311 97207 289349
28994 22671 289357
57800 67938 289357
74897 58918 289365
2271 2592 289366
66848 56432 289371
32841 57242 289373
86543 58542 289382
29400 39121 289387
58912 28518 289392
37487 47897 289396
25128 7781 289402
88000 90594 289403
86670 9192 289409
17427 31733 289415
71986 4953 289430
37270 73181 289434
24370 7119 289439
42824 18785 289439
35175 19867 289447
56853 45728 289447
63554 38107 289450
73477 73057 289464
21105 27556 289468
22202 115 289469
53477 52430 289471
7606 9331 289476
6289 52028 289482
52988 85318 289486
1768 44703 289496
76858 93587 289499
75736 26425 289501
45311 13910 289505
29012 37854 289510
99300 48155 289518
27828 79740 289520
62194 18454 289530
1773 43779 289534
12503 125 289535
19964 9158 289561
64997 41112 289570
57576 74885 289574
15559 10291 289579
91798 36944 289579
90244 92540 289583
85667 10685 289586
20 3494 289586
30171 28232 289587
10039 75553 289590
66213 79872 289594
81566 41214 289596
78663 79182 289596
83776 8734 289616
11000 21836 289626
51146 10080 289631
37308 52286 289633
38433 31470 289635
71142 79687 289644
66000 8109 289649
60640 34146 289665
88101 34366 289680
32945 87029 289685
69013 16468 289692
32181 78918 289697
6862 90120 289720
85453 39728 289729
70658 69132 289747
1626 65177 289748
22253 63914 289748
42311 39019 289751
17454 5954 289758
91261 84522 289767
95873 50674 289776
26464 88288 289789
18925 73332 289812
83872 31077 289823
60410 9388 289827
22609 4544 289838
23779 67980 289843
46840 50414 289848
64847 69020 289848
75825 7073 289850
85647 98622 289852
11326 52116 289853
847 2097 289855
95670 64223 289856
21571 62916 289859
61455 67514 289871
86116 360 289879
3552 6389 289885
97449 37333 289891
3822 47425 289895
43274 5326 289895
64495 20256 289909
29880 85539 289916
97899 55722 289919
40354 72692 289923
19985 27390 289930
54565 8701 289944
36607 96547 289956
70543 30912 289957
51635 84290 289963
8328 4032 289963
88781 57968 289972
275 2098 289993
31203 43391 290002
46807 8231 290008
90185 42925 290016
15455 54717 290024
55630 80975 290039
7086 11281 290046
19369 90884 290049
55966 62086 290064
44199 57418 290065
66879 5498 290075
54765 97639 290082
30758 808 290083
57178 52958 290093
50537 1582 290095
30861 81709 290099
38809 77146 290101
17915 41946 290103
50726 30107 290106
63163 52055 290107
34960 65998 290113
62852 68812 290116
57827 35770 290128
79190 34385 290141
80482 44374 290146
62831 29501 290155
70732 21199 290158
44689 90974 290163
28749 26452 290174
68930 63018 290182
17623 9536 290205
11088 63071 290206
41856 91869 290206
47700 73674 290211
48018 81886 290216
5709 83100 290235
90159 55002 290238
84738 49186 290239
10798 74925 290251
59412 90065 290266
93211 90863 290272
75217 56483 290275
11814 69254 290275
41930 16554 290280
6656 4515 290283
65708 76031 290284
1792 49702 290285
54854 7421 290289
61765 79886 290292
23806 26004 290297
48643 31776 290301
90202 75152 290320
86110 4867 290323
21114 46445 290328
45694 52722 290333
72973 16063 290334
43514 62886 290335
69916 95790 290356
55342 55572 290356
99755 74467 290358
64831 56341 290362
70595 67905 290365
97316 71370 290366
26523 45152 290366
45455 65610 290372
28002 78826 290375
61508 54043 290378
52290 74294 290396
44788 62288 290405
71398 16931 290410
31561 84763 290413
51081 71540 290418
34912 76399 290445
55285 83475 290470
59946 80482 290474
10303 46113 290478
27694 95348 290481
13928 81229 290507
10243 25752 290508
82824 94094 290519
35918 64779 290522
62714 2671 290525
68406 24652 290527
84367 23526 290529
58728 43696 290541
84645 65857 290553
40390 77403 290561
19497 26802 290563
80101 31877 290563
61046 33155 290583
33070 8648 290588
9539 2110 290588
92073 26127 290598
89826 57377 290599
39131 602 290599
69249 96710 290603
2363 33751 290606
96683 74726 290611
5045 3432 290616
34326 33019 290636
25312 98873 290637
50591 15840 290639
21143 37650 290649
42011 33746 290666
92184 86853 290666
79253 80371 290672
22701 48446 290673
83748 87216 290695
11084 51485 290716
86456 18023 290729
86887 48202 290740
67799 67458 290748
18453 20775 290759
63695 46816 290763
16019 19371 290766
46945 20245 290766
3253 960 290781
60417 30538 290789
43365 91793 290793
80574 80019 290809
84743 92784 290811
43852 20195 290814
88166 80203 290815
66845 58118 290835
32890 94853 290837
71128 49311 290841
60923 74859 290848
39292 99326 290853
96237 90132 290858
69797 73954 290864
75472 57655 290872
42460 98089 290889
93573 21568 290890
37904 87518 290894
56526 85822 290910
15075 56471 290910
86959 23027 290912
3448 4739 290914
26827 14915 290935
44801 97052 290939
19923 87507 290950
99349 2346 290951
66470 91632 290953
25401 10538 290959
11812 5097 290962
93373 87646 290985
20165 71001 290993
30675 50021 291002
59061 48100 291007
53170 93881 291011
44147 60398 291015
56443 42928 291048
85131 73169 291052
55939 63829 291054
82338 32453 291056
21543 20310 291057
79636 47608 291058
63933 51303 291059
19358 51728 291064
95919 55047 291065
89599 45029 291082
78355 60301 291097
68094 82688 291117
83437 58026 291118
15974 91388 291122
73520 78234 291142
56163 10629 291143
85147 41653 291153
89236 55441 291156
53434 4871 291158
30628 81416 291175
79369 70888 291176
17856 71629 291183
51192 58268 291195
82193 52171 291196
72722 11699 291198
13345 20695 291216
56983 22480 291222
18384 5546 291227
84340 5719 291231
33572 96455 291241
37782 34727 291253
97868 44963 291261
30466 80679 291269
51539 401 291271
31632 34995 291272
18415 1392 291274
36754 26223 291277
37541 45313 291280
38346 35688 291292
66107 75668 291300
14629 4134 291300
22114 76391 291309
73476 57265 291311
31525 60843 291313
69067 81608 291313
15111 64767 291315
59880 92117 291320
52091 15291 291320
11010 144 291320
479 2679 291322
52869 74746 291325
78271 27184 291328
95015 49502 291332
40940 74365 291336
63566 97282 291339
57237 36255 291344
16271 80424 291353
6732 70381 291361
10229 44407 291380
5707 9077 291386
60499 80358 291404
33231 11559 291405
22345 89543 291410
2994 17899 291416
7180 5386 291418
21925 68594 291419
79707 12190 291420
46833 37171 291422
54282 16919 291434
50274 23791 291436
33864 37932 291437
49338 47913 291443
90838 29007 291447
41085 38100 291453
36883 96306 291454
20102 67811 291462
34331 17543 291469
51760 20537 291474
32407 19385 291480
59194 87125 291480
75878 16811 291482
95950 56677 291483
57091 57330 291484
38773 74981 291489
37382 25146 291496
44195 99524 291498
1573 8011 291502
2559 81082 291504
76821 10378 291512
42782 3585 291527
66269 45044 291534
50578 32384 291534
26039 79765 291535
96024 69426 291546
82496 39042 291556
68553 19283 291559
14584 93000 291560
10469 83337 291569
72796 11942 291570
55446 76172 291573
29346 35549 291574
66239 45882 291587
86209 79930 291591
11850 11760 291594
2495 1709 291603
79955 54583 291606
83443 8932 291608
28317 82229 291615
16482 42699 291616
47516 23434 291619
38247 97198 291620
19297 99514 291637
35039 30600 291646
88591 71946 291646
4518 91309 291662
53186 33419 291664
95567 40504 291668
63468 12793 291673
34578 10882 291687
13196 44702 291689
30645 41072 291692
82449 10725 291706
42759 10091 291712
38858 69320 291717
41610 76045 291719
85351 58267 291723
52644 44356 291734
5553 6555 291743
57427 67580 291757
39089 58177 291759
2616 7498 291763
40760 22338 291766
78812 55920 291771
17979 97025 291772
39327 86467 291778
89321 38368 291784
48913 80221 291787
66498 8871 291790
91933 2303 291796
40750 87454 291803
92854 48570 291818
27461 12626 291829
38645 46945 291830
1655 11929 291836
12988 35840 291857
59182 68196 291868
56878 79304 291877
69164 96606 291877
45464 46170 291878
60522 60026 291882
13911 24770 291891
22487 12361 291895
19903 20436 291897
40147 56138 291899
53875 45727 291899
2854 36827 291904
71834 69914 291906
96792 63335 291916
92035 48926 291922
26825 7034 291925
76673 19682 291934
34087 17486 291944
13679 34698 291949
35929 13687 291949
82330 74806 291962
76787 52339 291979
39597 60126 291987
85213 96580 291996
58970 50391 291996
79093 86090 291998
32185 5297 292003
88734 59369 292003
9015 84019 292009
8809 7182 292012
65169 87564 292018
67138 19180 292020
65577 6774 292026
54895 56969 292027
18100 53995 292030
47303 86253 292039
55949 16899 292053
80176 17044 292054
16725 25388 292058
31050 66090 292059
1542 20771 292059
6375 75651 292063
57190 48920 292067
73099 22227 292078
61400 81966 292078
77582 36065 292116
99669 58876 292121
55145 31824 292126
53919 78855 292139
51818 67858 292142
59354 20219 292142
60296 86394 292153
88959 96699 292153
95961 67618 292161
21125 41768 292171
88441 40233 292173
790 1222 292175
244 82362 292192
11871 48265 292202
60107 4730 292208
12919 62698 292218
17294 95224 292220
16198 64645 292229
76781 51487 292230
56841 65655 292231
76551 99103 292242
75991 31477 292249
6786 6550 292253
18001 86735 292265
71127 82829 292270
71420 7248 292276
36469 88227 292282
6028 10075 292299
19881 37006 292319
71696 89126 292321
42252 12148 292321
27421 97736 292325
62171 40547 292328
85168 44257 292329
99452 39340 292333
26018 23085 292337
14156 38056 292338
15633 17550 292340
14094 99071 292344
6794 99977 292345
9228 5090 292346
77006 15355 292358
30387 38259 292360
27676 24989 292381
63707 87565 292382
36164 30271 292394
30957 91872 292399
44686 75144 292402
88690 38383 292406
46631 42600 292412
61502 37849 292414
88245 60217 292417
29475 24297 292425
98452 90563 292436
84177 96592 292460
93110 25647 292474
46534 31091 292476
65445 39532 292481
28308 99475 292483
87930 55738 292498
94283 98854 292506
80936 58976 292520
48261 38901 292532
83185 31209 292540
80700 8441 292548
37207 93280 292552
799 2186 292560
72774 41874 292573
94495 23001 292574
8605 8516 292575
19765 17221 292580
68535 81433 292590
57350 37960 292599
47905 27126 292606
91618 73237 292606
67203 78960 292607
73892 44858 292621
90663 24698 292622
95348 10748 292625
87126 44651 292626
72464 43003 292626
32017 26902 292627
18503 10260 292627
6645 33519 292642
76291 70612 292642
33709 18786 292643
4348 82332 292647
27925 61783 292648
54303 56705 292653
89799 12861 292661
89521 32023 292665
8447 1535 292665
44451 86123 292687
94396 11201 292696
3743 845 292704
1889 52393 292714
39180 39233 292723
21696 94859 292728
38054 73979 292736
25244 56697 292739
9680 23557 292744
62966 72178 292755
17514 76516 292760
16541 16939 292767
24093 54430 292773
23893 4744 292773
85572 9944 292774
2743 86269 292775
37610 39864 292778
59101 26987 292779
3653 37562 292780
45052 33141 292787
74441 39065 292789
79706 59517 292790
8748 185 292802
95359 83088 292811
19975 11997 292823
43356 96851 292824
39149 57806 292826
54321 91246 292826
33331 93016 292834
14623 58408 292836
88983 71099 292838
28347 17978 292849
97462 98056 292849
71477 20174 292851
25761 81224 292854
75205 91810 292859
18707 19216 292872
88205 55352 292873
49062 86837 292882
86555 53080 292886
52912 25543 292889
39934 8755 292900
25952 60491 292915
55326 81468 292933
85439 51269 292933
7333 79135 292933
2806 36097 292935
72102 81526 292937
38983 62037 292946
22897 6855 292963
93608 67621 292972
66840 48659 292977
20718 72575 292983
42877 68690 292987
32935 5291 292997
31498 33606 293008
71566 50419 293009
64219 82590 293012
95814 36792 293016
5406 16453 293032
97578 99088 293038
37789 27838 293047
5297 24799 293049
72765 34103 293055
10498 23225 293058
19458 39676 293059
90048 91383 293062
47866 93439 293081
31588 19980 293087
20608 29095 293091
41570 65088 293108
95405 87919 293110
39356 10586 293116
16376 10772 293122
69130 95854 293129
214 26128 293138
37781 30328 293138
50739 30698 293142
12714 66011 293148
284 3280 293149
1076 676 293152
48366 90287 293171
72555 41291 293177
10001 6005 293183
53776 15924 293187
93828 11213 293210
23723 48548 293213
64072 79332 293219
63507 13253 293221
74487 26514 293229
79391 80029 293229
13570 38979 293233
22204 35599 293238
62055 90122 293239
12199 16021 293240
52668 78237 293242
68341 78364 293254
11147 66298 293255
30370 3004 293256
73398 86109 293261
48911 58602 293262
3990 61478 293263
86933 32358 293274
99960 30757 293284
18462 83252 293288
33031 18310 293297
97697 56097 293297
20061 19338 293298
99749 8035 293304
46502 48599 293309
72331 73569 293310
91339 92093 293311
87325 8530 293313
53721 75060 293318
47560 99122 293319
97691 9806 293320
97687 21023 293321
61618 66424 293324
3025 33920 293326
14779 97140 293342
37040 70376 293354
23199 72452 293360
9547 31208 293363
78399 76318 293364
3147 7291 293369
80833 88798 293370
12761 48599 293378
36054 70423 293385
22029 2749 293386
45101 38847 293400
44430 21524 293401
96572 70327 293403
21253 42718 293405
5422 76682 293406
74646 73434 293417
46792 4523 293417
76511 27958 293422
91614 79854 293427
51509 77523 293428
1189 29130 293435
89910 42641 293438
92931 57500 293442
87252 15324 293455
1138 96934 293460
67703 63801 293465
31204 94711 293472
11063 37483 293485
53943 52492 293487
36781 37611 293499
27609 15422 293505
31225 85499 293537
32829 28785 293552
45820 40307 293560
34050 94841 293566
181 78904 293572
32040 34739 293586
53177 31498 293590
69410 45757 293591
32675 92096 293609
59433 82663 293615
82577 37347 293620
57171 15285 293624
2794 98662 293637
44358 7572 293650
23700 33963 293652
76475 64306 293660
70010 75163 293662
94486 61914 293662
83562 13616 293697
76506 4630 293710
95833 95479 293715
52830 85334 293717
73794 443 293723
65173 18 293733
23047 96040 293735
32374 86597 293751
40543 86929 293752
47389 18188 293765
73091 93778 293772
14001 54575 293790
51706 98988 293791
83556 87970 293792
96375 82384 293793
72896 1407 293825
6178 30531 293827
84320 27133 293831
96610 67420 293833
3096 79516 293859
80310 17834 293873
28663 41606 293889
67333 42869 293896
96203 62224 293900
13824 12685 293904
25678 39345 293908
54629 52360 293910
53431 92889 293925
11557 31509 293939
87594 83890 293942
1462 54271 293949
88017 67058 293969
24815 11916 293994
73256 83085 294005
81193 33847 294007
82238 86907 294013
94577 4471 294025
81554 89337 294025
21763 18111 294030
395 7316 294039
19211 24228 294039
26263 39149 294042
13032 36401 294048
23961 38605 294054
43968 21885 294074
27518 20589 294082
85993 72219 294088
57620 38473 294101
71106 53684 294125
2838 6280 294125
3581 73034 294127
2115 9587 294135
59747 60510 294140
33664 83775 294146
12241 42736 294152
73603 56383 294177
24487 33225 294183
28209 28597 294184
38640 57057 294186
82219 7341 294187
7486 40386 294188
92043 20672 294193
74005 48499 294200
6337 49370 294215
44277 76205 294221
62264 66280 294222
90679 58965 294226
84050 64220 294258
23595 11097 294263
20855 49022 294266
25527 54085 294270
16256 14284 294279
27124 18427 294281
59964 46737 294291
34393 25261 294291
26110 48790 294330
57869 59262 294348
11268 95458 294354
69030 17367 294370
63418 31012 294377
52390 49336 294380
59475 60677 294392
4977 51477 294398
87997 20045 294406
44158 43373 294415
46907 48394 294421
31953 55442 294428
858 39105 294429
57894 27069 294430
82739 10248 294432
86821 93606 294438
35842 4162 294439
62862 17096 294442
78483 68921 294455
83117 73803 294462
17333 70504 294467
131 17548 294468
80522 48197 294483
95152 82637 294484
19021 18471 294486
86164 17278 294493
64916 77440 294497
97308 1017 294500
60134 55938 294501
57590 64937 294502
72543 13102 294503
40755 61598 294503
49096 32729 294510
98154 63177 294521
69250 6582 294533
65351 71088 294535
52866 22040 294538
64042 18762 294541
7566 30774 294543
56470 52624 294544
32408 86194 294544
53001 35656 294546
49786 71129 294552
59698 46720 294558
26273 63349 294559
43141 45855 294561
10002 28033 294564
31317 71823 294571
1719 55984 294572
1960 6712 294581
43009 18158 294582
15143 77628 294585
78886 45035 294587
18556 26418 294604
83049 80328 294611
3661 44096 294612
78408 96876 294616
94156 8085 294616
27427 27242 294620
20618 6483 294628
59209 28757 294628
49941 37968 294628
729 1056 294638
17238 30169 294641
90404 57904 294646
56424 11341 294652
278 3565 294655
99637 11409 294659
54181 92830 294672
59720 37931 294677
88346 93997 294682
62737 8636 294685
47210 62260 294686
87108 71801 294697
89688 81026 294704
84422 49779 294711
61693 50754 294726
60930 57255 294740
64168 67810 294745
48233 98876 294745
33868 70038 294758
14909 15156 294762
9408 61003 294784
6115 51284 294795
8378 82145 294798
42102 64940 294844
99084 27208 294853
5579 16918 294872
54796 21825 294881
62136 6820 294881
1598 85075 294887
5711 7471 294898
56448 81411 294905
8105 10044 294914
69846 82951 294927
50862 27373 294935
89463 57810 294943
9062 1477 294946
92698 8782 294952
59686 93091 294958
46977 68346 294963
88703 37405 294966
89293 32344 294970
71143 49628 294972
60415 45558 294979
72970 40753 294980
85148 67222 295004
29405 84460 295008
3808 72103 295010
77572 99197 295011
33969 56489 295014
98091 15861 295029
