Algorithm: Kruskal's MST
4028 21456 255618
15989 39008 255622
19972 29040 255627
41781 27914 255642
27579 1916 255658
13689 34767 255665
20098 8929 255668
2661 15476 255675
40459 28615 255681
6678 34208 255696
36230 9308 255723
23705 26163 255731
2525 9188 255738
37672 27820 255744
21920 45494 255745
25010 20575 255748
42 608 255762
7805 14710 255763
3419 44310 255806
48712 13884 255812
38960 47001 255813
15364 15908 255815
15008 46018 255820
21462 29151 255832
45573 29238 255836
35764 27343 255845
44022 10558 255846
5978 32623 255852
29661 18346 255853
44795 41652 255856
46343 38960 255867
20026 37976 255888
7822 15252 255913
2296 46297 255924
38882 41292 255934
27936 4514 255939
32081 24890 255957
34385 8433 255960
41979 23776 255984
5013 39035 256021
4264 12625 256032
29983 13941 256032
38391 46151 256049
5360 22682 256064
11045 8271 256092
5075 17967 256117
25374 12259 256127
41314 43132 256153
40192 7818 256157
17769 21329 256181
32826 47268 256183
35412 8214 256218
35217 46991 256219
3740 14368 256228
6589 45248 256267
35925 48024 256268
19305 26310 256271
47909 18707 256282
25581 41703 256284
36846 44099 256287
14432 3713 256291
12994 1591 256299
3776 66 256303
4758 11219 256315
5324 30629 256320
9932 20511 256322
33455 27244 256337
19248 1419 256338
34872 31192 256352
17353 6099 256356
19491 29049 256369
3878 49302 256372
49717 15159 256388
17008 9141 256390
26997 28823 256392
49295 8998 256394
4228 2958 256400
38109 11779 256430
21055 11491 256443
413 5910 256458
6790 20721 256459
32355 20263 256460
2488 3152 256467
7602 19366 256468
44671 7826 256468
44276 9442 256497
28169 1074 256513
5949 43020 256517
7706 13564 256528
18823 24518 256534
26971 38015 256538
36261 19982 256568
23784 41632 256589
36593 34007 256594
15129 3124 256599
19062 31917 256634
8187 48120 256655
22474 37677 256657
34938 26074 256659
28074 25763 256662
28169 40812 256664
40032 24200 256664
19011 26839 256671
2414 18237 256674
19374 15777 256693
42140 35152 256708
9348 45140 256720
37179 7429 256740
39456 20357 256744
29305 37902 256750
819 22167 256774
45261 38977 256785
38514 23394 256795
27726 45170 256796
34272 14291 256815
46307 39907 256825
456 21622 256826
40704 32056 256847
31669 13325 256850
5829 40721 256856
43085 7513 256856
21955 32338 256861
37601 21012 256888
967 27261 256892
2650 7971 256946
18072 48159 256975
15499 22592 256981
29933 48201 256982
32181 35412 256982
37526 17555 256998
6411 14744 257002
1684 3177 257009
32765 44933 257019
14724 41872 257028
29341 29465 257034
8090 46110 257054
28859 5909 257097
5440 37253 257099
32140 21188 257107
26989 46035 257107
27813 42879 257111
482 16601 257121
20679 18363 257130
38750 24433 257164
36305 15347 257212
30361 35238 257215
23173 12290 257229
49931 22978 257236
47013 17939 257248
46718 32013 257256
33803 8126 257263
43575 27791 257264
40700 2202 257278
43041 45429 257279
22374 45688 257279
46904 6308 257285
35859 35556 257293
27943 4168 257319
12160 2948 257319
38927 14817 257328
5742 38265 257352
23016 44667 257356
33069 17256 257370
18179 32623 257425
21885 49470 257434
15900 4484 257441
28764 27436 257473
25647 24359 257477
33907 5889 257479
4303 7829 257485
49614 21709 257504
2731 21776 257525
2989 13870 257534
9294 18037 257555
8798 32212 257559
31764 48151 257564
16876 48334 257593
28091 22248 257595
25453 48727 257599
43264 37435 257602
49528 5839 257603
48340 30976 257613
35761 7564 257645
28092 37555 257655
9583 2694 257655
24907 40764 257675
12136 21507 257677
9528 32280 257678
19193 29232 257686
15969 2293 257704
13604 9467 257704
40413 42927 257716
8304 17881 257718
21220 21663 257743
8864 8314 257755
29881 31816 257763
26243 2038 257765
27993 45678 257805
2235 29596 257824
14487 8464 257851
48469 47111 257882
4584 31127 257892
17539 17528 257897
44221 11162 257899
40916 29909 257904
17769 5508 257922
1061 19495 257936
44626 6387 257943
28835 38813 257944
32623 26879 257967
12775 49277 257968
27711 45755 258004
4379 5738 258028
38348 10056 258043
2579 13716 258079
2370 29220 258090
39885 20745 258109
43541 5432 258115
22442 18986 258118
17247 21652 258126
2185 12579 258139
8321 10039 258144
12089 2095 258153
8267 4290 258162
38033 15142 258200
4043 3089 258201
3992 3701 258202
5088 19471 258202
1890 22996 258215
3843 27925 258215
45826 8569 258245
2317 4475 258253
14399 27224 258267
33197 18241 258275
30120 34686 258291
19152 1878 258292
43044 22681 258312
31403 22998 258323
13793 16256 258337
12356 41175 258341
44583 47842 258349
24573 4675 258351
47498 37097 258367
24549 45563 258371
49678 29056 258382
14831 7572 258389
3675 271 258397
33060 25879 258397
5030 18863 258406
8005 31839 258433
13003 34534 258440
8187 6246 258442
46948 42314 258452
18703 9831 258464
9784 14383 258474
2630 15454 258474
6468 49307 258505
3297 28513 258515
31085 33502 258527
25953 15421 258538
3970 41094 258543
35320 42649 258544
38407 7584 258569
20712 44311 258599
5594 36865 258631
44565 36003 258635
36975 1480 258686
19615 13798 258703
7094 18341 258728
25116 5244 258730
41397 36038 258739
49137 27857 258741
25358 20963 258753
34114 38851 258775
27507 25336 258805
14389 17210 258822
13082 10843 258824
42518 25553 258845
4909 6820 258852
35922 20183 258858
16526 26026 258882
19654 8467 258886
943 4799 258912
4169 3806 258938
2518 3476 258944
41665 20138 258953
12111 21747 258964
39807 16868 258973
8556 13759 258998
36978 13583 259002
9517 5953 259004
22476 14866 259011
7119 5100 259016
48932 34218 259040
38662 27866 259048
6295 49610 259059
34280 45785 259063
49448 22259 259067
41670 8829 259074
3136 33871 259083
43887 38278 259109
28107 29235 259115
21130 21600 259116
13661 10370 259137
1252 14096 259138
20011 28674 259144
13522 1148 259161
31954 32674 259171
3841 5529 259172
19129 17050 259179
27709 22055 259185
14001 6406 259192
6281 41921 259201
37019 6443 259210
15938 29675 259246
35589 11684 259246
21145 5415 259247
46013 6250 259250
10891 10047 259251
21370 12864 259259
12807 32971 259267
42707 34317 259272
12737 515 259314
15269 4795 259318
14453 34571 259348
1646 27148 259360
45960 20206 259362
25240 22240 259362
3422 33869 259367
13217 13790 259402
41276 21772 259423
41810 7521 259424
17759 13266 259425
2439 32720 259426
16975 25154 259469
37645 16954 259489
22506 32757 259498
15361 4596 259503
2168 17308 259548
25055 15939 259551
152 12267 259555
14346 7945 259559
16341 31899 259585
18296 19532 259595
45237 24555 259609
34794 41488 259633
9602 28938 259660
16790 424 259662
22622 29820 259699
19300 9950 259719
40400 15439 259732
6769 18449 259737
41971 38723 259743
29639 35919 259753
46770 8991 259756
5390 706 259762
39968 37457 259764
13343 9533 259771
45997 15572 259776
44834 33523 259787
38155 41003 259829
11459 37262 259838
28556 11786 259874
1081 2088 259900
9595 579 259906
37644 37587 259906
10307 21997 259914
12923 44040 259923
23627 34833 259927
28437 2696 259931
3433 672 259941
25510 39357 259943
26589 34395 259951
25860 43395 259956
29999 21037 259998
23888 16369 260000
17132 12140 260015
18031 47997 260049
31534 31125 260049
46516 44061 260055
38317 16081 260066
3277 48670 260085
26766 19146 260105
3824 6270 260107
425 49607 260114
3759 25759 260129
41160 10814 260141
12193 41581 260147
1709 21530 260150
26681 39929 260152
872 1357 260174
18974 16791 260174
18392 45668 260201
24035 34579 260205
12902 43422 260209
39114 6241 260218
1855 24665 260218
25548 36364 260265
37727 5576 260266
36873 47964 260299
24517 984 260300
15382 10584 260310
10323 13016 260315
3817 4308 260318
3227 43130 260322
38810 31976 260338
6985 49591 260348
15752 44041 260368
49341 29351 260388
3442 49102 260412
47086 25782 260423
36267 43920 260425
18176 28802 260431
38947 34957 260444
30361 25376 260451
32353 6547 260452
3330 17995 260463
5830 7175 260472
21958 5765 260496
19698 2137 260499
46754 12305 260506
22751 4158 260507
19034 11709 260508
44401 42997 260518
486 33887 260518
37182 44057 260528
20132 48761 260541
6694 5599 260545
36467 20847 260545
9087 2603 260564
15302 1016 260603
16309 33984 260634
7556 38453 260642
4216 38878 260656
41258 33877 260656
40359 994 260656
21395 47413 260662
40346 41075 260664
5583 7625 260668
45395 13578 260672
27672 22426 260679
24471 7518 260686
28932 6802 260688
16010 6718 260691
7536 19401 260695
12495 35106 260735
15985 10188 260747
37504 1741 260753
48111 17151 260754
9223 9479 260758
2562 852 260781
14349 14196 260793
11644 33638 260798
340 9621 260817
48867 3850 260832
34475 43057 260839
14752 32483 260845
5356 35347 260846
34734 39321 260851
27079 16776 260862
25425 7114 260888
34655 31415 260904
29473 44353 260938
13141 24593 260942
26946 33297 260977
37722 3207 260992
21123 36833 261005
20816 38613 261006
8430 7896 261034
16603 31887 261047
41694 46165 261047
27975 17490 261069
36771 8166 261117
41429 11876 261121
34585 33674 261125
12120 26125 261139
30715 19120 261157
26551 27583 261159
3685 24500 261161
29486 37885 261163
35213 44152 261177
8240 8194 261188
47880 9896 261188
6479 766 261190
41385 3168 261193
2174 48819 261198
46508 13234 261210
1581 17953 261219
20797 49660 261220
36941 46845 261222
16955 29567 261234
35176 25343 261234
38272 32842 261246
891 8263 261249
16063 31043 261250
12508 7204 261257
16244 24576 261259
26298 42872 261260
5739 5523 261282
9155 28212 261289
25684 46514 261296
35317 22981 261310
29203 8988 261332
24790 20153 261333
14137 30698 261334
23761 15826 261345
5287 9022 261347
912 2783 261353
1899 4229 261372
43656 18600 261378
30988 49906 261419
3893 16610 261424
3785 37479 261434
32456 49640 261475
2248 23468 261478
30655 9022 261497
20650 40616 261509
33981 1460 261565
14158 38500 261569
43573 6828 261576
46715 41256 261596
3792 18023 261600
6010 20133 261621
2047 36302 261626
24830 9852 261638
30740 10352 261656
35013 19397 261660
46309 18588 261661
37689 10744 261662
18576 9549 261680
25266 4448 261683
47682 31116 261684
3654 18124 261714
30182 43260 261721
21515 46268 261727
15801 48974 261752
443 717 261763
40747 11390 261773
39012 1900 261773
20973 9332 261775
5201 20969 261781
27467 4468 261807
48159 13077 261812
36942 8154 261820
19644 31414 261837
4431 24664 261864
44885 22369 261869
16878 9005 261872
72 11937 261933
15845 35717 261933
2974 36794 261957
7537 6945 261970
3159 39184 261988
23392 12482 262007
13728 15655 262020
68 42139 262021
22286 40211 262025
538 36770 262049
23058 30705 262072
14034 10999 262082
18704 42836 262085
47063 435 262090
33163 35348 262092
12538 34460 262101
28887 9479 262109
9379 25173 262112
20766 44463 262119
41876 36295 262141
23800 34063 262158
45903 23761 262168
49075 17748 262187
13190 5320 262203
16713 41672 262213
16250 7294 262224
40487 35053 262227
21801 32304 262241
36067 17818 262254
39037 441 262269
11297 16668 262299
16608 43947 262301
22086 28279 262302
14206 114 262310
48197 39195 262318
28845 22930 262323
11581 27840 262326
31331 20230 262333
27145 24705 262333
7856 9387 262341
31010 19442 262342
2755 6250 262343
14380 40476 262349
48068 40354 262355
26389 36733 262364
48795 9934 262377
36432 19999 262379
44769 47557 262379
18638 5886 262400
29407 31536 262405
2125 22170 262430
43498 43376 262440
23064 38508 262451
47668 16890 262455
15079 22803 262456
582 8325 262466
41493 46922 262491
16723 32317 262499
28000 6764 262508
33076 49457 262521
8159 2847 262522
9268 20353 262532
33432 23071 262550
45469 46743 262551
37676 43735 262573
30854 19200 262578
18557 28082 262584
31216 11812 262593
28615 29968 262605
38400 37083 262606
19958 3001 262609
7131 20094 262626
34544 6134 262630
29512 32748 262630
35104 19304 262639
37952 9454 262649
40297 33104 262650
26367 12120 262651
31030 44670 262666
2068 19123 262680
1584 35699 262689
10863 220 262691
2896 43583 262702
40420 18893 262704
10581 13937 262714
1346 48385 262718
36448 11983 262723
16889 11664 262723
30428 38874 262723
39203 19924 262735
2887 890 262741
33980 48412 262746
42790 40106 262751
5426 48112 262753
14422 43733 262757
44978 27384 262759
41440 35651 262759
29944 7765 262760
34474 22387 262761
34168 10197 262780
43328 1896 262783
1481 314 262795
20639 38057 262801
901 9875 262823
24809 31104 262825
19000 28932 262839
38644 34250 262840
43533 46727 262840
16801 1198 262841
49776 41759 262842
23558 33086 262849
31911 37219 262859
30103 7018 262860
27269 28383 262866
17540 30078 262879
33161 30966 262890
15919 3306 262905
19743 22998 262927
41748 7001 262928
9569 31907 262946
7761 17366 262952
40695 20627 262954
4564 30434 262961
45800 47629 263001
1231 5982 263016
14057 2551 263028
32444 9337 263036
23747 28254 263038
45850 46055 263060
10182 1839 263063
11496 31022 263080
24859 1915 263120
48136 28776 263130
32532 28653 263168
26630 19620 263171
46383 10457 263180
22290 29123 263189
43139 29362 263201
48206 8373 263211
10458 45437 263222
25672 4704 263222
18409 30938 263254
9239 6750 263269
34155 44784 263273
1438 7106 263273
31882 20067 263284
22074 8592 263292
32124 9580 263334
393 43688 263355
28952 27019 263357
11974 46627 263358
25699 44042 263369
37210 15840 263376
14588 40565 263383
9209 11333 263405
36363 29254 263408
3315 49027 263432
39043 25372 263447
24439 21366 263465
11033 4520 263475
34021 20534 263495
7317 18031 263495
10737 25643 263500
9897 44096 263509
9662 3102 263523
43757 18801 263534
41712 49241 263557
26065 35940 263560
41929 1520 263584
8663 14220 263587
11798 48908 263590
41199 24556 263597
16612 21444 263615
44939 43081 263635
20476 43068 263652
25641 14092 263658
36783 24614 263669
38020 212 263686
13127 22799 263687
21031 22114 263694
7719 38161 263702
9428 143 263719
8033 39225 263725
24209 21013 263750
36430 41141 263762
44911 18754 263799
41116 23114 263802
45302 17757 263803
6091 39397 263808
41514 3192 263820
31129 20988 263821
4580 11816 263842
4767 4580 263858
41032 48316 263861
26752 17857 263873
35494 16793 263881
1103 2981 263885
5901 15589 263945
24256 43522 263946
26790 34520 263965
697 8062 263972
14620 12609 263980
20376 29564 263999
38308 22557 264013
46478 27747 264017
20091 39138 264033
9479 6944 264038
16371 20799 264050
1378 6487 264058
21411 27244 264061
5649 41931 264068
17568 17656 264093
14358 15029 264104
4339 7372 264105
4717 3816 264141
42374 12317 264146
32364 2721 264154
8956 23328 264186
43684 6493 264201
32334 38468 264230
46941 15442 264247
28600 10405 264251
42321 2543 264255
33746 28368 264291
28811 47398 264296
42757 7084 264327
43777 47284 264333
15570 31968 264355
6753 10363 264362
24121 46155 264367
11449 5758 264375
47093 11326 264384
13304 17279 264386
19266 33949 264396
15429 39510 264403
19780 16975 264408
34610 40794 264417
44737 4893 264452
29838 33680 264471
31794 40009 264475
12409 15820 264494
12528 45663 264506
15373 25996 264518
23549 48939 264568
19367 3071 264572
19175 48376 264574
8030 18874 264581
4026 17421 264596
5065 16484 264610
18946 27760 264619
17964 39568 264620
47326 27422 264629
28595 46901 264673
23805 39776 264677
34519 9359 264683
1751 868 264695
27982 38626 264719
13506 8460 264725
1455 12509 264725
21526 17239 264729
19510 2792 264732
25638 47025 264736
34164 48072 264739
41087 20811 264759
7931 43832 264767
29369 17521 264779
38177 13926 264820
29648 7706 264823
35179 44107 264825
29170 28809 264867
33506 20012 264869
36455 1549 264873
10751 27909 264932
13431 627 264937
3888 19381 264945
42039 25698 264967
44316 297 264982
28306 22836 264990
16819 17027 264997
23290 26276 265005
16700 25026 265006
9759 35437 265010
39372 45720 265012
42519 45396 265014
4574 11580 265015
14763 27440 265055
9288 46981 265061
32877 26773 265082
28728 23931 265099
34008 43248 265128
10187 31305 265141
23311 16650 265143
39820 14719 265154
15885 3221 265155
15322 14267 265156
31015 29984 265210
36378 39635 265213
40729 43419 265219
33234 36844 265228
39845 5056 265230
17238 49286 265242
8683 3174 265249
5398 6236 265257
781 5546 265278
12142 27241 265280
11345 36185 265286
15276 20665 265291
4879 29426 265297
18107 34849 265298
17469 29831 265319
27932 12970 265336
49303 36541 265342
21792 25140 265346
18736 12880 265349
47725 29536 265352
40714 22880 265370
5647 3475 265381
9549 14240 265395
3112 28764 265410
24733 31176 265417
5434 21069 265418
44258 25624 265434
13106 6677 265436
25335 45754 265439
49744 4804 265440
7762 46140 265452
44067 42216 265456
28780 8454 265485
35173 18302 265505
34190 20054 265528
29016 19149 265544
18264 29022 265548
20905 34754 265555
21861 35216 265560
1066 31100 265562
37772 48274 265600
12705 7101 265608
31302 12892 265614
18937 40852 265622
8961 30477 265629
48162 34918 265646
42234 23975 265652
35292 31886 265679
4096 1924 265685
41557 32392 265696
518 7791 265698
29067 20238 265707
44656 25817 265741
26439 316 265770
4409 1487 265779
31364 25140 265804
30115 20616 265823
7190 46754 265833
37199 33340 265839
40011 37398 265873
12511 6562 265879
8973 23082 265897
6721 38016 265900
26597 3457 265945
20814 38041 265954
30871 29555 265962
27719 48327 265983
38049 47073 265988
12037 14585 266003
8686 32032 266006
18318 26749 266007
252 33662 266008
31507 32629 266010
14077 2686 266033
22618 29685 266055
6720 28237 266079
36611 13448 266099
12583 20633 266101
22706 45333 266106
29329 38383 266119
24614 38189 266124
2725 41752 266126
15704 38424 266135
38894 2988 266188
98 1688 266218
39 5838 266236
39772 37279 266246
18573 26916 266260
23395 9117 266260
1365 27947 266261
33988 47954 266272
3746 27278 266290
14320 3761 266291
11876 10837 266293
11697 21219 266297
15700 45969 266308
30513 18768 266332
20457 42525 266340
26163 20213 266345
34204 27881 266353
15600 9895 266385
46188 870 266392
10850 4060 266414
27720 25745 266432
43414 14510 266449
9395 10217 266475
12261 12537 266477
1673 463 266480
10009 49314 266482
20163 23381 266483
46636 43210 266494
29894 37728 266497
21795 31812 266500
1888 3831 266502
10108 8253 266508
21330 18650 266519
31392 26822 266556
10704 2666 266558
5470 35923 266568
35705 11874 266575
32021 30338 266579
1390 20972 266583
42056 31451 266594
7784 8202 266599
2733 25946 266605
14562 49552 266616
4323 3180 266630
47834 8121 266634
4213 17085 266640
38557 30065 266647
26482 37982 266652
24352 36168 266667
14525 47198 266674
2512 2243 266675
2564 5102 266686
4694 11826 266690
14712 28189 266703
43183 3125 266711
550 7775 266751
29399 36943 266754
45549 17418 266759
49352 10378 266792
16927 8200 266825
45216 15564 266827
24684 33751 266830
43326 19057 266832
21518 45163 266835
23205 8861 266841
47227 39494 266843
17216 28825 266846
25695 5828 266862
26114 38401 266862
9937 6172 266877
39798 14813 266883
13316 16158 266891
3148 21341 266891
1772 16253 266902
825 11768 266917
33477 15533 266928
25082 26084 266930
29563 23934 266936
18720 1526 266941
8369 45919 266942
36743 36169 266943
48742 16660 266974
46078 33177 266981
22048 419 266992
48406 27364 267004
35698 31601 267013
37996 13874 267016
33143 22468 267022
35963 49631 267025
15314 38143 267030
13632 42814 267037
12939 21490 267073
17378 12645 267082
28506 7730 267086
44571 46501 267088
22715 11238 267095
44293 48883 267112
276 5291 267140
25227 17956 267162
46290 39016 267178
12020 24225 267181
46848 23245 267187
8925 5902 267204
19500 18514 267213
25558 25706 267213
5642 33519 267215
3681 5566 267240
26941 35576 267280
36913 38416 267281
9068 35207 267293
13242 13927 267294
9506 9169 267294
31515 21463 267315
36198 15159 267317
15633 20331 267321
22943 31265 267321
42981 16225 267366
21972 49501 267400
46649 37531 267401
26137 48621 267430
33386 32293 267453
36550 22593 267455
183 44212 267477
149 11001 267491
12005 30435 267500
14260 1349 267517
37077 15495 267552
29165 34640 267560
10527 31531 267570
22958 18926 267573
43479 23980 267580
9687 42889 267588
28499 16774 267588
19350 24549 267617
6776 10435 267631
18697 47139 267643
42266 29328 267658
34104 9727 267668
33305 35629 267672
13640 1487 267679
6881 21222 267679
13961 15838 267721
8968 6232 267724
3518 8206 267741
42163 20692 267742
843 23403 267744
44437 20087 267755
34602 9188 267756
6745 9078 267764
49014 48300 267768
25128 13599 267792
42534 5977 267801
47159 27916 267823
2480 26435 267826
2317 48401 267847
6662 10367 267858
26409 28975 267871
32992 48679 267872
39743 22637 267889
24649 6260 267894
30935 44524 267897
9640 28796 267898
34861 70 267906
43126 33050 267916
8885 11836 267947
42184 32194 267949
19780 23321 267961
25124 26594 267966
49127 25491 267978
41407 27721 267979
17715 37383 267995
7147 20512 268000
8280 13875 268011
1814 29032 268022
49138 37148 268025
477 2596 268040
3991 23621 268043
3234 3782 268049
24946 41534 268057
5942 37738 268074
43450 21741 268129
923 9581 268134
12410 15819 268139
20228 29346 268143
8359 5591 268152
27552 14142 268170
39891 24837 268185
2641 14553 268187
35283 3724 268201
35940 39922 268202
47 33059 268208
36620 43015 268228
13089 42135 268246
20184 48772 268265
5089 22025 268276
28923 18859 268287
29208 32175 268291
49898 49177 268296
20110 18939 268340
31875 17714 268368
49369 41789 268378
42800 31794 268414
1320 17391 268418
32117 38653 268423
16463 45800 268442
8990 8840 268461
26469 24761 268468
47191 40290 268470
25367 43551 268470
18266 26867 268471
33176 15898 268476
40811 35827 268492
26072 1895 268494
29737 31471 268507
37254 7714 268526
8453 41818 268539
38941 28217 268550
16703 36681 268553
44121 9165 268557
2147 41204 268583
24838 18137 268587
13238 49359 268589
15139 11831 268596
30741 42820 268623
33829 16777 268631
36791 25072 268633
10650 27399 268646
39414 4281 268650
1861 8221 268653
29617 29572 268659
12491 7868 268664
17019 27718 268672
45002 32943 268694
22422 8778 268704
21497 46639 268707
13935 45283 268712
9729 8384 268726
32353 40106 268776
11926 4339 268795
34613 11802 268803
19860 19837 268816
9513 43270 268821
19884 33361 268829
31402 16089 268829
15642 38521 268838
48416 48561 268846
25289 2565 268868
413 16009 268886
12998 12086 268889
6879 45001 268920
16077 876 268921
41333 25834 268942
45276 49751 268974
11599 34641 268983
31133 24360 269003
21016 12135 269024
25795 44714 269030
40725 6756 269034
46118 12726 269044
7303 955 269048
25272 39534 269050
14692 47914 269057
4380 6212 269095
8312 26140 269112
4766 31879 269120
3768 7020 269126
4992 34681 269143
33972 40828 269157
5099 38389 269175
11551 43579 269200
29255 8697 269203
17547 45845 269205
5143 6460 269241
12539 12028 269249
322 30473 269260
36023 30297 269261
4584 4089 269278
25604 42590 269282
14492 22056 269294
17796 5593 269296
41169 42950 269304
12184 14724 269305
16315 47359 269322
12929 33034 269331
49438 28103 269341
41990 19732 269343
18169 47012 269371
46294 44344 269375
28680 30771 269390
17024 33511 269406
34939 18101 269419
18955 19141 269425
31819 36504 269431
43408 13147 269445
30885 830 269455
14286 6794 269487
23730 21279 269496
22239 46888 269505
4320 3155 269521
30087 7369 269543
14216 152 269548
14730 38702 269552
28414 30176 269570
45762 12609 269587
3075 15935 269597
10586 31616 269605
25532 13273 269608
34358 48161 269609
29199 1074 269611
40700 45878 269613
15434 810 269622
20908 39578 269636
30069 34114 269644
12099 16838 269671
19010 22911 269714
2378 12424 269716
9453 1849 269718
21429 21069 269718
31204 23557 269729
6173 1759 269737
36635 22621 269738
22208 34829 269749
37350 7957 269750
21450 18246 269784
22805 20096 269786
14082 21984 269801
18018 11750 269804
48118 24835 269809
44966 33491 269810
48345 27333 269827
48076 34540 269852
17349 30056 269854
38651 839 269872
47237 1573 269873
351 36478 269877
36142 15666 269892
18006 33622 269893
12288 12820 269901
48193 6871 269919
48463 4629 269922
14302 48005 269928
42561 44234 269930
28171 41628 269942
38334 29685 269945
3556 7440 269949
4004 32052 269953
4043 26181 269967
39371 15676 270000
36292 36221 270003
47749 28680 270008
36498 33620 270016
2075 40350 270036
35825 12624 270042
6120 1446 270045
8680 1970 270045
32086 27774 270046
22306 46678 270054
28634 11879 270055
15791 38867 270078
39366 20638 270082
22846 2676 270103
39769 8060 270103
43453 37754 270110
4251 4174 270115
43410 12077 270128
12876 36707 270134
14245 41638 270144
8979 44764 270147
23707 24888 270149
30540 48445 270201
43599 28431 270209
7724 41880 270240
44130 35711 270244
48348 41920 270268
6110 10024 270291
49847 12253 270304
23431 35280 270309
16049 25089 270311
14525 4821 270313
32575 49872 270335
10980 34948 270339
48800 25491 270342
46813 24764 270357
6317 22108 270375
48487 43235 270389
8611 40018 270397
44004 22706 270418
10829 43914 270429
14952 34819 270450
9779 18791 270450
29152 1890 270458
14450 16345 270466
45427 31603 270470
11585 3292 270475
23168 27875 270506
5332 39675 270513
49095 31708 270533
40199 36721 270543
22303 30144 270553
27075 42143 270584
20713 39612 270626
40102 49374 270663
40875 24421 270664
44518 35645 270678
46400 37181 270681
25812 40167 270704
16235 27771 270708
25099 25661 270730
2037 14299 270738
41435 31765 270741
33542 49957 270746
27673 34481 270756
37514 26447 270769
31411 39235 270793
26328 33301 270793
6064 21246 270813
31936 42449 270815
37389 3215 270823
12768 34259 270874
9398 16035 270878
27308 30975 270882
6856 30001 270883
36465 28631 270905
47719 31989 270926
25915 16626 270926
24756 8666 270941
30718 19317 270951
11320 49434 270956
10401 6091 270959
14868 14566 270964
30764 14950 270965
5001 14327 270965
45263 22763 270971
4780 23391 270999
49516 1647 271005
7899 4770 271007
14011 35266 271036
27635 49502 271041
1125 3963 271045
32548 2194 271048
20960 13932 271050
25918 42332 271053
44792 43610 271071
2589 15609 271104
12993 28250 271110
29828 29787 271114
15828 33505 271126
17802 12955 271129
42917 35776 271130
46832 31511 271138
8320 28113 271145
19945 24428 271151
11425 4255 271153
41753 30145 271156
9839 8897 271157
17609 23584 271177
33461 2576 271182
17524 14780 271183
47502 25642 271198
14434 19734 271202
31263 11519 271225
44005 23179 271247
22821 27445 271256
38158 7279 271263
26627 41323 271263
28942 37294 271281
20160 24287 271290
23554 4461 271298
8274 2838 271315
26832 33379 271322
29238 15414 271340
10634 1878 271342
29970 48822 271346
33607 47338 271401
16645 33875 271413
27394 47977 271419
20730 1171 271429
12710 6365 271438
40046 45452 271438
11781 44089 271452
37192 30695 271454
31037 40043 271458
12488 36541 271460
47357 40573 271461
4374 16474 271472
13540 1499 271511
6795 1874 271514
20521 44774 271523
14623 24295 271537
37308 690 271551
19730 37171 271561
36914 37220 271597
8292 23061 271599
35527 16298 271600
17076 3295 271602
4659 25883 271608
18300 16615 271675
25437 2902 271711
38562 19586 271711
15078 6684 271717
19286 35011 271718
8926 9909 271719
49475 12759 271723
8438 12213 271733
20018 32969 271747
28006 2101 271757
12243 1681 271761
8749 20749 271787
5847 28827 271799
22237 15585 271812
43993 12716 271820
10234 11138 271827
35197 42491 271828
23140 14573 271836
11956 4845 271851
25997 11288 271854
19785 13617 271854
35038 22886 271862
14016 15776 271872
3430 5811 271930
47438 28057 271931
12924 45317 271935
2602 40427 271940
35719 41120 271952
3328 15383 271953
24365 14310 271960
27517 46109 271972
43674 25541 271984
3540 49348 271988
3201 4808 271995
1218 1192 271999
31173 7271 272002
48130 31819 272016
2821 24519 272019
3624 7373 272050
2884 1762 272065
14522 12471 272076
8670 5304 272097
403 202 272105
26583 41143 272111
46473 41904 272124
39297 35958 272126
32855 29367 272127
10912 44424 272137
3471 3958 272165
40667 14326 272190
28932 21860 272192
7365 24977 272203
97 239 272212
34498 48259 272222
39673 14527 272242
11753 747 272258
14754 47134 272258
35097 40412 272260
11992 8225 272277
41965 28173 272283
1536 23311 272299
21020 24383 272303
26083 934 272304
16173 30015 272319
40768 28118 272325
48799 1640 272331
11426 17483 272346
37995 18467 272347
451 345 272349
18346 11180 272349
49141 17374 272360
23304 10566 272364
40359 38586 272365
27347 40955 272370
48443 39770 272380
2559 37973 272380
13530 14201 272380
6522 9326 272382
5291 47610 272383
39188 46263 272383
36944 33761 272384
391 134 272392
29275 42029 272397
3053 33312 272399
6205 7581 272400
18801 23784 272446
23724 31453 272458
38469 38251 272489
34861 6743 272494
38522 44472 272500
19470 27422 272518
38002 45614 272524
7507 46426 272537
8405 38724 272543
32417 37085 272547
36592 25365 272568
41193 35029 272581
10481 2101 272586
19586 25351 272623
27324 26448 272631
41530 21861 272640
28366 45786 272655
22085 4896 272680
21075 20365 272688
26308 44121 272694
24804 954 272700
7188 43474 272726
9401 12535 272734
42709 44817 272735
13634 40629 272753
14306 10775 272760
49769 14630 272761
34748 25625 272799
13174 26989 272805
14921 24883 272813
18753 6318 272815
45353 1622 272827
36170 49418 272828
3116 43012 272833
48025 36545 272850
45581 36662 272852
14260 34079 272857
38669 34716 272896
4652 12666 272910
9186 22573 272931
42021 38840 272931
16271 49983 272972
14011 45767 272995
40659 33671 273002
37406 15412 273010
20135 17069 273011
23471 25880 273011
41619 13364 273013
48610 46060 273031
42119 13759 273041
8893 5405 273041
8948 3410 273042
19851 5243 273045
36000 27131 273057
27362 16653 273070
28997 37792 273132
