Algorithm: Kruskal's MST
4843 8934 455225
1077 5008 455226
8644 7723 455842
4989 6439 455886
1324 6943 455887
3331 4661 455906
4632 6587 455911
7491 8368 456270
2078 9194 456280
7118 1645 456453
5378 7501 456521
8804 4568 456558
6382 3551 456754
2508 2559 457264
2843 1721 457304
4153 4105 458690
1916 5437 458760
1624 2472 459142
6710 1105 459152
3170 8585 459421
8083 4737 459798
737 3026 459867
4312 7534 459969
2654 953 460189
9363 6330 460876
4503 1264 461233
6429 9596 461330
8232 4937 461536
1580 8026 461955
6559 3323 462046
998 8215 462047
5403 6097 462160
8684 4255 462389
18 3681 462413
3358 3261 462532
7763 8601 462555
3806 5846 462600
3380 9037 462940
6696 8814 463066
9338 8720 463703
7113 2213 463866
3553 9540 464808
8017 9954 465045
3768 2250 465371
4545 7205 465450
1944 540 465612
21 734 465685
7712 8314 465954
9885 4610 466036
6498 8520 466065
6393 9286 466156
1178 4078 466468
874 9323 466765
4008 7009 466768
5131 599 466814
2680 6348 466892
2472 1106 466965
3805 7429 467015
9852 4358 467626
5999 2623 467754
1623 4597 467841
9684 9592 467848
4137 5121 468007
9643 5413 468240
3622 6100 468678
3167 2482 468697
5990 9333 468706
4185 1381 468726
5301 5400 468977
8024 8304 469066
6738 1479 469417
1137 3079 469462
8147 3160 469693
6814 5321 469706
5702 6229 469755
5168 2210 469872
7279 4781 469922
8087 1752 470066
9749 8153 470164
2158 3846 470214
7184 8868 470273
4097 220 470713
9430 9945 470718
8182 6603 470821
2934 1663 470981
9851 8166 471584
1824 6430 471653
3529 5847 471937
4839 4865 471957
7355 3790 472133
359 6396 472154
2022 2505 472196
9600 1298 472717
5430 7326 472721
3881 7050 472852
356 793 473033
5065 2550 473277
8945 7175 473402
9039 8575 473494
9158 7976 473663
3815 5308 473993
6691 8766 474285
5831 1805 475235
6032 9285 475438
7665 6928 475492
3221 2530 475541
419 1349 475548
1716 7789 475644
4298 7004 475701
7397 4224 475867
8245 4700 475938
7533 6392 476351
9193 7846 476372
5979 9112 476657
5936 6055 476948
1373 390 477050
7463 7864 477432
6238 9070 477511
4420 9308 477512
2617 6399 477544
2866 2605 478217
9056 3596 478250
9552 9504 478499
7739 7471 478898
7351 8927 478898
8002 2121 479065
1079 5264 479339
8120 4584 479570
2829 679 479980
3841 600 480119
7034 3164 480198
8556 6208 480675
5227 1258 480897
22 4790 480946
3426 4254 481192
1017 7578 481434
7841 8006 481436
4714 9305 481459
1911 6233 481991
6431 1182 482097
3187 9087 482233
1406 3932 482243
8711 1207 482281
7541 2303 482337
8473 7652 482422
2477 7979 482612
8947 5029 482638
2532 2280 482811
4605 7637 483071
4273 4909 483153
1148 3319 483944
2341 9868 484583
6025 8405 485037
7381 4421 485176
4510 4283 485753
3569 5163 485892
1926 3051 486165
6981 9182 486621
4284 5161 486748
1641 2451 486828
2128 4217 487010
5224 846 487150
5053 2337 487391
782 4201 487436
9603 4637 487864
6224 9515 488299
8248 8107 488613
9608 3489 488990
381 453 489542
3465 6446 489779
931 3134 490000
9541 2812 490784
8571 6177 490954
4672 6697 491283
8915 7377 491753
1639 5147 492173
166 5735 492177
94 9129 492359
9649 6799 492489
7752 9597 492961
2752 2427 492995
5009 4342 493504
9544 8673 493538
2417 9849 493749
3901 7940 494598
1286 6511 494805
5532 5433 494977
8297 5321 495051
9353 7756 495061
4313 2392 495779
152 4781 495877
4972 460 496022
4162 3987 496057
8855 1769 496301
8517 5388 496761
8650 1305 496837
4563 9573 496938
5977 1452 497361
9560 5756 497775
8325 7294 498183
4276 9436 498609
7159 3303 498663
1819 2403 499157
9825 2963 499451
7227 5873 499816
6353 4141 499934
6897 9235 500106
5248 6276 500123
7225 2712 500167
9257 8686 500939
1507 9599 501057
1776 5444 501592
9475 2848 501714
6318 7441 502621
9196 6966 502847
1389 8166 503165
1611 3716 503288
420 5046 503594
8021 1745 504265
6692 8277 504273
7549 8538 504429
1861 4748 504483
4510 1406 504612
1192 8622 504671
5692 6339 504963
5735 9452 505346
3180 9326 506629
3900 1835 506842
5457 2697 507178
2243 6517 507819
7255 8627 507963
1502 5829 508711
6462 5852 508891
9311 5173 509446
6122 3275 509635
9554 510 509874
5020 2778 509894
3489 9403 509951
4159 4796 510267
3766 9089 510899
4245 8546 511516
9053 969 512076
1364 468 512755
3808 3104 513233
786 9937 513596
4503 6036 514016
3635 8458 514038
6368 2473 515215
1292 7105 515496
4929 611 515899
1155 639 516414
7053 2929 516778
6244 9417 516922
2448 1254 517291
7882 70 517800
646 7404 518148
6964 4943 518415
4580 2407 518946
3275 466 519509
6980 9140 519669
5950 4899 519803
3336 6572 519897
236 4227 519924
1184 3577 520391
6164 8113 521091
5054 7996 521677
7025 108 521901
6031 5064 522149
739 7300 522500
9437 6078 523472
8426 2223 523603
2915 9734 523610
1508 7512 523643
9530 2008 523718
4686 2868 524488
5782 8139 524681
4358 2987 524956
3581 4451 525033
6835 8228 525109
4375 9636 525135
6118 3193 525787
6328 473 526133
1671 2441 526230
641 452 526264
6148 8492 526305
3554 4771 527021
5740 9162 527131
2072 8704 527334
4645 5545 527337
1516 5986 527936
1556 4360 529109
1027 9139 529113
464 2568 529278
3041 8254 530338
9420 9207 530824
4269 4697 531048
9889 4944 531662
7730 3721 531671
4039 2135 531689
9368 8131 532104
9843 552 532132
6122 6947 532420
8721 6909 532509
7323 4149 532656
7326 7008 532669
8047 8817 532685
1564 6177 533134
8463 5275 533144
7533 1774 533572
1863 7267 535645
1730 5937 536165
7753 280 536363
8638 8108 536479
1329 9298 537010
7217 4217 537065
5259 5705 537537
1896 821 538689
9819 5058 539169
7509 5367 539864
167 2065 540092
7821 795 540540
6879 1935 541690
6716 4673 541735
9714 1694 542079
8913 251 542635
1144 2564 543519
4837 3434 543773
7880 4463 543995
9099 9956 544304
6466 3453 544805
3374 2859 545694
1293 4490 546184
9519 6592 546289
7595 1431 546634
6315 1185 546721
2189 176 546819
8295 4150 547110
3803 9701 547747
103 912 547749
9509 3678 547846
5728 2366 547999
5254 3938 548276
9894 1470 548877
7256 1446 548895
6983 7484 549342
4551 2757 550289
6978 4850 550435
2282 2163 550828
407 633 551481
7707 8275 552242
4647 8105 552306
9221 3160 552340
3746 6298 552965
3844 3607 553111
4335 153 553805
7612 9321 554061
6347 7249 554091
8096 2737 554437
5880 9082 554678
4625 1083 555676
5267 2887 556299
493 5436 556929
4880 342 557120
6782 7637 557121
135 1594 557644
4835 8570 557671
3985 9259 558026
7522 1719 558399
8771 2644 558464
7863 2069 558918
5920 8918 559697
4758 7917 560238
2041 4785 560708
5297 3321 561406
4716 5327 562121
3738 6969 562141
6136 6378 562322
6191 192 563176
6243 1093 563223
2191 8509 563693
6020 6987 563922
8551 352 564256
5496 6770 566035
5710 8911 566216
516 9693 566262
4941 8958 566574
2715 1861 566729
2899 3472 569949
2223 840 570109
154 851 570512
8835 6208 571082
8735 750 571151
4134 589 571206
4482 5601 571490
7248 4578 572122
8248 8941 572944
9378 7945 572968
2912 2767 573548
4287 9744 574157
8247 942 574391
1077 2611 574839
753 2662 575080
1758 9160 575537
7968 5654 575738
5238 2040 575981
1050 4032 576119
5679 5778 576207
3824 6616 576880
8071 3426 576948
9186 3679 577559
7141 3619 578504
7810 3667 579062
4065 9412 579297
7005 9909 579629
2548 6973 580227
6853 4476 581094
6346 4876 581100
8994 4180 581366
9414 4118 582197
7814 7584 582252
9841 895 583264
9677 7176 583796
5051 462 584306
2541 4621 584383
8362 9716 584687
7016 8048 585493
9881 811 585560
3789 7985 586136
5973 5042 586253
5825 4370 586457
4745 610 586763
9718 2081 586785
5737 9952 587283
1484 3047 587345
1993 9621 587915
2737 7761 588077
3476 405 589142
8404 2233 589311
6877 4270 589396
5093 4036 590807
3766 8960 590970
3547 1576 591270
1727 9325 592669
7088 1577 592669
9785 333 593755
5391 4407 594070
8108 104 595092
2931 9623 595098
82 8408 595173
620 2261 595423
390 7398 595928
1806 6927 595950
1097 6932 596622
4270 8226 598764
2838 7540 599146
981 953 599643
3361 3058 599650
1520 6027 599697
4059 2537 599956
5823 2708 601154
3034 6036 602384
4956 4300 603276
6944 8287 603466
6524 7239 604402
5908 1797 605364
8091 8781 606548
8570 5122 607132
8957 9097 608435
6728 6875 609458
8264 1469 609882
5560 6020 612271
875 7799 612661
7796 4767 613378
7802 1683 613428
6022 18 614703
2057 2537 616763
8816 2669 616791
6352 1308 617884
3541 6100 618336
5120 2325 618516
6153 4397 619236
8471 9104 619254
2615 8009 619890
4323 3400 621965
6214 8540 622214
6591 9449 622737
4050 3731 623833
6238 6022 623862
3660 2220 624317
2229 1858 624615
4694 7413 625507
9985 9058 626341
7744 6492 626596
2847 2273 627034
3483 1921 627333
6163 9485 627420
2297 2816 627972
7865 6384 629311
8620 6640 629606
9582 3558 630030
9529 1512 630664
4498 5439 630858
1828 2567 630994
846 4863 632199
1495 7638 632890
9076 9087 633323
6161 5999 634147
5862 5952 634195
4856 9456 635924
9739 4722 636802
8370 597 637064
7606 7186 637169
5953 2866 637238
8613 7867 638036
3164 445 638361
6767 6936 640127
7475 2429 640763
8708 6129 641201
1447 2074 641331
8558 6168 643240
3479 8244 643299
6271 7588 645157
969 8777 645444
2291 9306 646090
8385 9262 646857
187 3242 647625
1463 984 648115
5076 4941 648134
480 6172 648640
9987 6567 649868
5040 845 650476
7231 3481 650694
4706 3796 651981
4233 4156 652253
8716 6844 652346
579 2026 652972
7502 8308 653200
8680 8410 654551
2254 1342 656423
4233 2932 657214
4996 6239 657901
2209 6469 658728
3909 9815 660437
1084 6265 660459
1700 6011 661319
6173 1297 661490
8029 5466 661534
6208 8577 662664
4624 259 662719
1719 9545 662831
474 4446 663808
1666 9537 665338
1571 5807 668994
4799 2013 671318
6752 3649 672612
6712 9113 672797
5938 2961 673144
6780 9890 676775
265 9520 678061
540 9566 679842
1948 5347 682686
6450 2762 683567
6297 1802 683937
5695 1970 684644
160 1220 684912
9185 9079 685303
5321 1836 685911
1486 1857 690686
5222 8420 691680
3376 9296 692069
4174 2432 692551
5088 8456 693776
1604 7453 694532
2462 9675 695820
8690 1339 696131
4923 5469 696555
5894 8326 697864
8375 6956 698114
5623 4916 698460
6275 7537 698615
9314 5451 698655
2806 6331 698778
6460 4648 699405
218 1248 700766
2569 425 701241
5592 1795 701245
7928 9611 702252
8642 1026 703279
1643 6576 703631
3529 7060 704464
2308 9432 705871
8937 3005 706106
7767 7176 707710
7113 206 708565
4124 4865 709829
8380 612 709958
2996 6095 710195
1160 840 710660
2319 3953 710835
6230 8876 710895
1161 2865 711486
4268 3666 711599
2379 8743 712751
8873 7648 713369
5456 9793 714668
8402 1122 715675
3437 8049 716996
9286 3632 717981
8115 8202 720719
4817 3544 721834
3646 8792 722217
9520 2594 725440
4528 362 725474
7827 5858 726681
6959 3020 729100
3649 7987 731057
1962 4413 731551
821 2321 738787
925 606 740094
9697 1280 741048
5539 878 741130
9498 1134 741611
6830 4842 742953
6787 3084 747877
1218 5039 750253
8020 3880 751060
8062 9272 751581
2953 3910 754009
9130 2056 754204
6421 6651 754324
2479 3875 755288
869 1919 756140
279 8269 756512
2107 3634 758713
1534 425 761902
6326 1882 765119
1457 9736 770420
7925 7123 774911
8500 2650 779474
8266 9273 780188
2089 8438 780669
3997 3738 781871
3829 3349 784390
4109 9944 784520
8339 4564 784690
608 7274 788537
8940 6160 789679
6596 8872 798056
6741 9895 800287
9398 1336 817318
1147 4352 817575
9191 5482 817931
2857 3863 818460
4166 511 820934
7113 6521 824345
9715 2905 825307
2353 602 829965
2500 1416 830612
4468 290 830968
5836 9704 833775
3144 803 842164
5640 9993 843256
9920 3516 847399
8371 1476 847694
9795 7858 848574
945 9335 852758
506 9000 854875
161 316 855785
7124 6963 857337
8001 471 862640
6091 5974 873816
438 9927 882056
5027 4173 882906
62 2232 889349
7875 2296 893232
8458 9255 898464
8427 687 903661
3455 2587 914118
8901 7169 917401
9813 4763 923372
5561 3300 929601
6507 3570 957278
9861 3038 960080
8733 9971 968499
8552 668 972685
7955 8462 975460
3842 438 975576
4171 5727 975815
8273 8578 976068
5841 9926 986224
Total MST weight: 1975160223
Execution time: 25.1249


Algorithm: Prim's MST 
MST edges: 
0 7 76724
7 598 70605
0 2025 103084
7 1360 106844
1360 2251 145370
2251 936 143942
936 5827 120439
936 401 133093
401 9459 132078
598 108 168953
108 766 88064
2251 3422 187122
3422 9777 142170
9777 1971 4826
1971 8364 56909
8364 8884 49670
8364 3348 63720
3348 3576 20932
8364 2050 87725
2050 8238 95420
2050 3991 112459
3991 7795 27394
7795 8354 14559
7795 7984 61602
7984 5681 54298
7795 6004 108068
5681 8439 128470
6004 7706 169076
7706 7901 103298
9777 6365 170891
8364 715 173132
3576 1058 174264
1058 5404 23761
1058 1489 49693
1489 1136 38423
1489 2858 51620
5404 8129 70147
8129 7302 13021
8129 6311 130901
6311 2925 25195
2925 2260 113679
8129 7188 149185
7188 1936 21456
1936 1408 55094
1408 2712 16155
1408 783 90299
7302 6441 153212
6441 1521 8243
1521 4703 40375
4703 6207 25011
6207 6673 160828
3576 8258 175305
8258 6668 38240
6668 3128 3583
3128 117 16133
117 2947 79197
8258 2834 126082
3128 8541 147152
8541 7750 129667
7750 3510 36519
8541 7178 136673
3128 4305 155286
2260 490 175557
490 1356 74862
1356 9579 157091
9579 5752 4648
9579 8099 13136
9579 5476 77728
5476 6273 81983
6273 2610 90170
5752 154 151910
154 8938 35432
154 5130 144495
5130 2965 24268
2050 40 176114
40 518 3858
40 1070 117607
40 9204 146768
9204 6015 157821
6015 3313 30779
3313 6630 78231
6630 8154 50808
3313 4225 137888
7901 9953 176394
9953 1056 28613
9953 451 35800
9953 5998 36875
2858 2525 183837
2525 992 167809
992 4206 12582
992 2053 40617
4206 2459 108891
2459 4443 45554
4443 4958 35363
992 732 113154
732 3975 1133
4443 5895 120718
992 5262 145113
5262 1876 145861
1876 2350 51768
2350 1158 124518
1158 6196 126217
1158 606 131036
1158 8902 143729
1876 9239 175944
2459 9121 176404
2525 6952 177980
6952 5767 24206
6952 9188 28853
6952 309 33271
6952 9315 34665
9315 6303 28435
309 3609 58589
309 601 101370
601 3697 11280
6303 7911 115170
3697 3905 157075
601 9827 157411
9827 51 140427
51 6054 120319
6054 5385 109373
5385 8047 93885
8047 7134 53799
6054 1055 145471
1055 158 41147
601 1585 161109
1585 8890 30463
8890 2310 99697
2310 2540 59341
8890 842 140765
842 4882 25984
4882 3038 32028
842 1729 59112
842 920 137626
920 1939 65784
920 1140 122620
842 697 148246
697 847 76504
847 7903 31409
7903 7436 38900
7436 1016 126097
3038 3153 164941
3153 9797 30368
9797 121 21824
121 651 69281
9797 9257 137674
4882 5011 165704
3697 4807 178039
4807 3238 14930
4807 5750 172712
5750 5882 41530
5767 1505 179721
3697 3578 180142
3578 617 53322
617 6675 44226
6675 6313 45380
3578 2318 98566
2318 2940 40014
2525 7812 184713
7812 9171 24810
7812 5715 43643
7812 6625 71615
6625 6652 142362
6652 6698 178170
6698 5394 24201
5394 8489 125008
6698 2948 170101
2948 8213 6034
2948 2942 68035
2942 1907 40692
1907 7440 394
7440 1806 80690
1806 9283 65362
1806 7012 103625
7012 5830 15691
7012 2510 28282
7012 1034 89527
2510 1654 155250
2510 1693 162894
2942 5590 182787
5590 6607 101405
5476 3494 184809
3494 4091 171242
1056 2519 185632
2519 2218 28437
2218 8874 8367
2218 217 62412
217 7477 7641
7477 5649 21081
5649 6648 34475
7477 5916 46359
7477 4975 77434
4975 4719 78615
4719 2385 12085
2385 6319 39842
217 8592 95828
8592 4332 71635
4332 1726 79120
1726 1846 30446
6319 914 117392
217 100 123113
100 1879 68208
1879 2460 21249
2460 7722 9898
1879 6061 33785
1879 6379 52834
6379 6540 30082
6540 6759 58977
6061 6831 79214
6831 1839 6270
6831 1215 51290
1215 4064 74681
4064 5992 78793
1839 6041 82438
100 4001 96319
100 9594 119553
9594 2586 55098
914 7431 127671
5916 524 129853
524 3918 29980
524 512 44301
512 3709 35063
3709 3002 96709
3002 9928 35040
3002 1246 78418
9928 3526 92051
3526 586 57022
586 8963 99138
3526 4137 100514
4137 4416 85507
4416 1882 45394
3002 1635 108184
1635 5487 112422
512 1932 112871
1932 927 6612
927 1006 11367
1932 6369 16540
1006 6047 78856
1006 6506 92342
586 641 114472
641 5705 23176
512 1133 134603
5992 6074 142550
4001 9647 142873
9647 3756 52900
3002 3162 145814
1006 533 146902
533 9860 30002
533 552 50420
552 306 95807
306 966 60372
552 797 108918
3526 9987 147062
306 9613 149397
6540 3272 151891
3272 8106 58771
3272 2008 68899
2008 4794 6068
3272 5453 102153
5453 5853 33210
4794 327 103697
327 6566 34105
5853 8199 135350
8199 3802 91388
3802 1668 145951
1668 8857 140448
8857 1858 145667
1668 6561 152322
6561 9765 37743
9765 1554 26706
9765 6823 137789
1882 1778 152754
1778 9934 30336
9934 4480 136505
6047 371 154689
371 692 137276
3526 8920 156306
8920 3451 109431
3451 9915 54368
6831 9924 158907
9924 8904 62024
5649 6045 160293
533 7631 161488
2385 4121 164333
4121 4454 107360
4454 556 44287
556 6245 36157
6245 8562 97037
556 5435 159590
9860 387 164890
533 68 165764
68 59 10114
68 1561 14855
1561 4463 49918
59 9939 60547
9939 5441 48105
5441 7770 2595
5441 4264 12000
59 7981 89531
7770 1513 97396
59 2393 107275
2393 8983 12732
8983 7439 7859
2393 9687 27873
2393 1403 107389
4264 6017 114007
6017 507 111799
507 4832 117421
4832 2364 75852
2364 4950 17707
4832 2960 115247
5441 8732 124279
7439 2119 143026
2119 9932 147754
1513 5744 152030
7981 5725 152697
2393 7309 159243
7309 4829 37080
4121 1239 165882
1239 662 56056
662 7103 51927
662 181 160293
181 5025 36957
181 8523 60761
5025 7026 92297
7026 8970 36613
5025 6858 159812
7103 9467 162594
9467 7622 4479
7622 4537 51502
4537 8797 57941
4537 1255 86293
1255 443 25593
1255 1094 37998
1094 7842 25045
1094 698 47507
698 9302 1279
698 267 57493
1094 2958 60613
698 6470 84712
6470 5934 70859
5934 9105 38702
267 227 101588
227 8077 52897
8077 3197 27658
267 636 102339
9467 5849 106400
4537 6447 115033
6447 6641 79987
6641 9063 4954
9063 1678 32251
9063 1529 64281
5849 5416 118370
636 9213 130475
9213 3112 30888
9213 8418 46179
3112 3018 67684
3018 8025 9323
3018 3295 64407
9213 6866 69445
6866 8772 17555
8772 5483 28290
9213 1800 87445
1678 1261 133350
7622 9830 136049
9830 1402 31863
9830 4539 41127
4539 7845 100392
7845 4999 53109
4999 27 59384
27 9422 12336
27 1156 50908
9422 580 75649
580 2767 87536
9830 9973 124860
9973 254 56205
9973 5297 113243
5297 2990 42265
1402 8416 129820
1402 559 130946
559 4042 70430
4042 8281 4415
559 409 132234
409 7929 35969
7929 9247 71456
4999 7961 134368
7961 9261 68466
9302 369 140407
369 7824 30509
369 7988 41612
7824 7751 50869
7824 9400 82666
9400 7253 107623
7253 9761 119042
1800 5662 147996
4042 5778 151473
5416 333 157589
333 4381 1015
4381 6909 23748
333 7949 69734
7949 1596 112222
1596 5893 51580
7949 591 118051
591 491 51858
491 8803 99628
491 771 137362
8025 6733 159799
333 1754 160510
1754 8030 69601
8030 7886 11715
7886 9409 17632
1402 8040 161038
7929 2077 163085
698 302 166926
302 8739 135817
8739 6322 12454
6322 888 15199
6322 5598 60318
5598 4073 41214
6322 6996 124549
888 1051 136465
1051 2157 54258
302 980 136948
980 2145 42360
2145 2856 118937
5598 5737 161128
5737 5087 46780
5087 3294 88757
5087 3759 122575
3759 4483 152946
302 7407 165036
7407 8123 9334
8123 2412 26773
2412 8493 37614
8493 6998 62062
2412 4743 133625
4743 9574 144045
9574 7910 2195
6998 9776 160372
9776 9856 47618
9776 7068 56544
9776 7474 71122
7474 2571 130336
2571 3285 107314
3294 7216 166032
7216 3243 77460
3243 6824 116893
6824 8241 49746
8241 3389 35053
3389 7424 54320
7424 9629 34561
3389 7194 77745
3389 5372 88328
7424 4074 91236
9629 2835 99132
4074 3065 112080
3065 3893 62734
3243 1263 123064
7194 5279 123886
5279 9090 37958
5416 8263 167477
1879 5085 167510
5085 1089 69260
6909 9499 168013
9499 3247 58563
7929 9123 168561
9123 6850 162611
6850 3518 30048
3518 3056 95498
2393 2585 171661
2585 1504 44254
2585 6258 128252
6258 5465 137416
5465 3270 21628
3270 9943 152174
9943 7175 155300
1051 553 171719
553 8566 7030
553 8330 35073
553 429 95669
8330 7685 146257
7685 1243 122261
7685 8810 172266
8810 6532 70819
6532 7064 13747
7064 8487 67724
6532 1250 89017
6532 6251 133165
6251 1543 8840
1543 3534 54710
1543 1132 94176
1543 5607 152497
1132 588 153020
6245 6217 172642
6217 9855 7835
7622 2562 173538
2562 4610 10123
2562 2480 165777
2480 5081 164900
5081 3859 109145
5598 8382 173957
9409 8909 174043
8909 2646 170177
7103 3124 175469
5662 2892 175647
1403 597 175795
597 6691 16063
6691 391 19362
391 566 77161
597 4586 87101
4586 4472 15245
4472 6139 20780
6139 3115 4402
4586 7692 39003
4472 2257 42290
6139 8996 50684
2257 319 69290
319 3492 8903
3492 497 33942
497 9755 52617
319 3135 55971
3135 7836 26372
497 6867 91956
6867 1013 88848
1013 389 28288
566 8882 99488
8882 5540 75540
5540 6459 57756
6459 2602 49796
2602 433 7947
433 1306 67036
433 1891 79473
9755 658 101424
3492 9784 104891
9784 2419 16552
2419 6694 16756
2419 8599 71864
8599 5566 79246
5566 8926 84425
6139 7481 110099
1891 7674 114706
7674 4981 68790
319 6541 116740
6541 7872 61984
6541 4991 110243
4991 7095 7046
7095 9054 63417
4991 22 119536
22 178 55596
178 6158 20229
22 107 79392
6158 7149 118421
8599 6257 121968
107 1330 123051
1330 2372 91421
2372 1854 31603
2372 625 43238
625 8441 36067
1330 7301 115809
9054 4393 126905
4393 854 59740
4393 8826 85028
8826 5041 81953
854 759 96398
5041 4514 123525
4514 9570 2773
4514 5019 6055
9570 3742 63913
5019 1713 67030
1713 725 18698
725 87 36390
87 64 28325
64 6855 1314
64 8323 17132
64 1175 26631
64 8581 33641
1713 1786 51374
725 4947 71711
725 890 76546
87 400 82596
400 1750 1293
725 4114 85215
4114 361 40614
361 5210 26739
5210 9527 89762
3742 112 94916
1750 2055 97990
5019 5641 101718
5641 2149 71063
1175 7666 108229
725 982 127808
982 4350 10442
982 1784 16987
1784 4994 62428
1784 4749 76926
2055 8554 129599
2257 9679 131769
4947 7310 133095
7310 7625 41022
7625 7790 63569
7310 9974 115583
4749 7405 135249
8826 4922 136851
107 3898 138139
3898 3781 61277
3781 8023 116783
8023 4913 99754
7405 415 140856
415 2914 18671
415 4346 140520
4346 8654 42093
1784 3450 141547
3450 3983 95432
8554 4080 142878
4080 7420 144400
7420 9153 109117
7149 4938 145233
4938 4470 36221
4938 1757 41029
1757 9385 83896
9385 5320 81873
9385 8230 135929
8230 590 30678
590 1436 59630
1013 1209 145443
1209 4547 51265
1209 8505 134076
8505 8409 90871
8409 629 119680
8409 6443 150178
6443 6234 96767
9755 9938 150743
9938 9026 128076
9026 971 121262
658 55 151010
55 21 33816
55 2759 68309
21 161 94011
55 4932 143224
4932 5396 82217
4749 3149 155771
3149 2789 83495
2789 6825 6924
4922 2904 158606
2904 5949 19427
2904 6053 32015
6053 2979 34103
6053 347 128842
347 3448 400
347 4955 18011
4955 2556 106983
347 7989 159846
7989 7904 17106
7904 47 158908
47 167 39482
47 1501 78533
47 513 93131
513 3656 42791
3656 7435 8909
7435 583 58678
1501 310 104032
310 4671 41254
310 5249 78484
583 6543 106993
6543 7733 82081
3656 1372 132473
3656 721 132535
721 69 85583
69 293 2198
69 179 24801
293 828 46704
69 7437 59350
179 3728 68684
3728 4761 55870
4761 3650 38965
69 5929 69565
3728 4907 104332
4907 2456 24011
2456 7083 53650
7437 4589 117552
293 7125 121855
7125 3378 69901
3378 7271 3711
3650 4033 129659
4033 8869 1648
4033 406 39087
4033 4464 69821
4464 7636 23159
7636 5545 8490
4464 1496 62224
406 8360 78318
8360 3101 99558
3101 5153 58293
3101 2854 88120
1496 240 103210
240 5774 69764
5774 4485 36820
5153 14 103664
14 857 6700
857 6418 1765
857 1760 4133
6418 1549 7532
14 274 21371
274 2619 7145
2619 8284 3643
857 3858 73489
857 7505 83335
240 728 106636
728 1579 57266
1579 8760 66922
8760 7109 23666
4485 2439 106687
2439 4873 21178
4873 8425 917
2439 7206 68362
7206 5291 49000
7206 8178 86105
4873 8645 96612
8645 8903 68921
7206 3030 101588
3030 1463 16762
3030 8305 44309
8284 6499 109639
4464 1837 111631
274 6341 122527
2854 130 127381
130 907 16896
907 31 98962
857 954 128072
954 1163 11273
1163 2235 757
954 5360 47490
954 3580 72246
3580 2186 66167
2186 9960 85370
3580 3191 111065
3580 2683 119008
2683 3163 37339
2683 1885 70482
3191 8860 120446
14 1313 129856
1313 2624 9092
2624 434 12861
434 495 7014
495 4792 21809
2624 2339 31673
2624 1775 50517
1775 4086 7696
1775 8478 11704
495 712 53161
1775 1602 54911
434 8875 72059
1313 4205 94719
712 5872 95355
5872 1365 63265
4792 2809 98860
1775 5414 127809
5414 6073 39422
6073 6046 33584
6046 418 123032
418 2114 11696
2114 4919 6660
8875 3138 128089
4589 917 134866
917 3617 19332
3617 7263 50531
917 5512 123491
5512 4309 77298
4873 7213 136714
6543 8912 145480
2235 5392 145950
5392 2016 49601
9960 8809 147915
8809 9471 12254
8809 8140 116828
4205 1211 149075
1211 4766 3966
4766 7686 114740
4766 6204 134231
4205 3008 149700
5291 2590 151304
2590 1798 7317
1798 1844 110737
1844 6645 116626
406 2148 151411
2148 3560 79219
8425 7406 151654
2624 1270 151771
167 2080 152223
2080 3725 576
3725 1449 66494
5872 8109 154003
14 4945 154079
4945 504 123881
504 7788 46988
7788 2617 56443
712 6887 156534
6887 7128 34150
7128 8445 84192
1449 3511 156693
4589 8437 157589
8437 7198 63280
7198 6851 9224
5872 8181 157785
6543 3215 157824
7109 2291 158304
3163 3277 158614
1885 1712 158763
1712 3601 135136
3601 5370 86128
7625 9340 160729
9340 7114 1037
9340 2094 31875
2094 3098 1465
3098 6221 92720
9340 5270 102126
5270 7748 69046
5270 2628 88969
2628 2797 87858
2797 176 10377
2797 763 89256
3098 1545 112301
7748 7386 132527
7386 5177 24219
5177 5810 40929
7386 5655 120398
5655 1986 96722
7386 7423 121172
7423 9349 152160
6221 2333 158812
2333 2496 113933
2496 9429 8078
9429 5729 128394
5729 447 102078
447 3143 42813
3143 3835 103352
2333 7484 146263
7484 5658 15871
7484 8995 53808
8995 4942 124146
4942 4363 39152
3143 1981 150842
1981 163 140898
163 49 77395
49 63 2029
49 682 79147
9429 6631 154056
6631 785 19884
785 1498 59747
682 9301 160037
9301 5169 58501
5169 6270 18497
5169 9116 57432
9301 668 154274
668 3830 21235
3830 1605 40459
1605 3293 47944
3293 8790 13627
8790 4810 27960
8790 838 48338
838 1782 1589
838 2804 38518
2804 9064 32166
3830 7319 67113
7319 4188 23594
4188 4186 34256
3293 9362 69594
4188 2424 103175
4188 3677 105986
2804 4461 110318
4461 2777 34434
4461 5763 88849
5763 788 58522
788 794 12566
9362 1530 111490
1530 996 80378
996 575 69650
575 4145 15131
575 3638 79464
3638 3630 19599
1605 4339 117703
996 2981 119406
2981 3259 81345
3259 6611 96477
2777 304 126403
304 6272 38475
6272 2658 14825
6272 8283 35659
8283 7553 399
7553 7955 82989
6272 3005 94388
3005 2920 54811
3005 5501 91745
5501 3925 67253
8283 4052 101739
8790 239 129725
239 6370 33324
239 1957 56083
1957 7428 44989
7428 9331 11215
9331 7694 22901
9331 5723 24630
5723 7986 26685
7428 810 33996
810 1695 24034
1695 3201 26224
1957 6612 123237
6612 4742 57307
4742 2898 110078
6370 4259 128533
4259 6096 119008
7319 3039 137536
668 7973 137817
